size,count,normal
3,1,negro is not
3,1,is not equal
3,1,not equal to
3,1,equal to the
3,1,to the white
3,1,the white man
3,1,white man that
3,1,man that slavery
3,1,that slavery subordination
3,1,slavery subordination to
3,1,subordination to the
3,1,to the superior
3,1,the superior race
3,1,superior race is
3,1,race is his
3,1,is his natural
3,1,his natural and
3,1,natural and normal
3,1,and normal condition
3,1,normal condition president
3,1,condition president joe
3,1,joe biden put
3,1,biden put the
3,1,put the cause
3,1,civil war even
3,1,even more succinctly
3,1,more succinctly it
3,1,succinctly it was
3,1,it was about
3,1,was about slavery
3,1,about slavery haley
3,1,slavery haley has
3,1,haley has been
3,1,has been backpedaling
3,1,been backpedaling ever
3,1,backpedaling ever since
3,1,since as well
3,1,well as suggesting
3,1,as suggesting that
3,1,suggesting that the
3,1,that the question
3,1,the question was
3,1,question was somehow
3,1,was somehow a
3,1,somehow a gotcha
3,1,a gotcha question
3,1,gotcha question from
3,1,question from a
3,1,from a democrat
3,1,a democrat as
3,1,democrat as if
3,1,as if it
3,1,if it was
3,1,it was a
3,1,was a difficult
3,1,a difficult question
3,1,difficult question to
3,1,question to answer
3,1,to answer but
3,1,answer but her
3,1,but her answer
3,1,her answer was
3,1,answer was not
3,1,was not simply
3,1,not simply bad
3,1,simply bad history
3,1,bad history or
3,1,history or an
3,1,or an unwillingness
3,1,an unwillingness to
3,1,unwillingness to offend
3,1,to offend potential
3,1,offend potential voters
3,1,potential voters as
3,1,voters as some
3,1,as some have
3,1,some have suggested
3,1,was the death
3,1,the death knell
3,1,death knell of
3,1,knell of the
3,1,that party formed
3,1,party formed in
3,1,formed in the
3,1,1850s to stand
3,1,to stand against
3,1,stand against what
3,1,against what was
3,1,what was known
3,1,was known as
3,1,as the slave
3,1,slave power a
3,1,power a small
3,1,a small group
3,1,small group of
3,1,group of elite
3,1,of elite enslavers
3,1,elite enslavers who
3,1,enslavers who had
3,1,who had come
3,1,come to dominate
3,1,to dominate first
3,1,dominate first the
3,1,first the democratic
3,1,the democratic party
3,1,democratic party and
3,1,party and then
3,1,and then through
3,1,then through it
3,1,through it the
3,1,it the presidency
3,1,the presidency supreme
3,1,presidency supreme court
3,1,supreme court and
3,1,court and senate
3,1,when northern democrats
3,1,northern democrats in
3,1,democrats in the
3,1,of representatives caved
3,1,representatives caved to
3,1,caved to pressure
3,1,to pressure to
3,1,pressure to allow
3,1,to allow enslavement
3,1,allow enslavement into
3,1,enslavement into western
3,1,into western lands
3,1,western lands from
3,1,lands from which
3,1,which it had
3,1,it had been
3,1,had been prohibited
3,1,been prohibited since
3,1,prohibited since 1820
3,1,since 1820 northerners
3,1,1820 northerners of
3,1,northerners of all
3,1,of all political
3,1,all political stripes
3,1,political stripes recognized
3,1,stripes recognized that
3,1,recognized that it
3,1,it was only
3,1,was only a
3,1,only a question
3,1,a question of
3,1,question of time
3,1,of time until
3,1,time until elite
3,1,until elite enslavers
3,1,elite enslavers took
3,1,enslavers took over
3,1,took over the
3,1,over the west
3,1,the west joined
3,1,west joined with
3,1,joined with lawmakers
3,1,with lawmakers from
3,1,lawmakers from southern
3,1,from southern slave
3,1,southern slave states
3,1,slave states overwhelmed
3,1,states overwhelmed the
3,1,overwhelmed the northern
3,1,the northern free
3,1,northern free states
3,1,free states in
3,1,of representatives and
3,1,representatives and made
3,1,and made enslavement
3,1,made enslavement national
3,1,so in 1854
3,1,in 1854 after
3,1,1854 after congress
3,1,after congress passed
3,1,congress passed the
3,1,passed the kansas
3,1,the kansas nebraska
3,1,kansas nebraska act
3,1,nebraska act that
3,1,act that allowed
3,1,that allowed the
3,1,allowed the spread
3,1,the spread of
3,1,spread of enslavement
3,1,of enslavement into
3,1,enslavement into previously
3,1,into previously protected
3,1,previously protected western
3,1,protected western lands
3,1,western lands northerners
3,1,lands northerners abandoned
3,1,northerners abandoned their
3,1,abandoned their old
3,1,their old parties
3,1,old parties and
3,1,parties and came
3,1,and came together
3,1,came together first
3,1,together first as
3,1,first as anti-nebraska
3,1,as anti-nebraska coalitions
3,1,anti-nebraska coalitions and
3,1,coalitions and then
3,1,and then by
3,1,then by 1856
3,1,by 1856 as
3,1,1856 as the
3,1,as the republican
3,1,at first their
3,1,first their only
3,1,their only goal
3,1,only goal was
3,1,goal was to
3,1,was to stop
3,1,to stop the
3,1,stop the slave
3,1,slave power but
3,1,power but in
3,1,but in 1859
3,1,in 1859 illinois
3,1,1859 illinois lawyer
3,1,illinois lawyer abraham
3,1,lawyer abraham lincoln
3,1,abraham lincoln articulated
3,1,lincoln articulated an
3,1,articulated an ideology
3,1,an ideology for
3,1,ideology for the
3,1,for the new
3,1,the new party
3,1,in contrast to
3,1,contrast to southern
3,1,to southern democrats
3,1,southern democrats who
3,1,democrats who insisted
3,1,who insisted that
3,1,insisted that a
3,1,that a successful
3,1,a successful society
3,1,successful society required
3,1,society required leaders
3,1,required leaders to
3,1,leaders to dominate
3,1,to dominate workers
3,1,dominate workers and
3,1,workers and that
3,1,government must limit
3,1,must limit itself
3,1,limit itself to
3,1,itself to defending
3,1,to defending those
3,1,defending those leaders
3,1,those leaders because
3,1,leaders because its
3,1,because its only
3,1,its only domestic
3,1,only domestic role
3,1,domestic role was
3,1,role was the
3,1,was the protection
3,1,the protection of
3,1,protection of property
3,1,of property lincoln
3,1,property lincoln envisioned
3,1,lincoln envisioned a
3,1,a new kind
3,1,new kind of
3,1,kind of government
3,1,of government based
3,1,government based on
3,1,on a new
3,1,a new economy
3,1,lincoln saw a
3,1,saw a society
3,1,a society that
3,1,society that moved
3,1,that moved forward
3,1,moved forward thanks
3,1,forward thanks not
3,1,thanks not to
3,1,not to rich
3,1,to rich people
3,1,rich people but
3,1,people but to
3,1,but to the
3,1,to the innovation
3,1,the innovation of
3,1,innovation of men
3,1,of men just
3,1,such men produced
3,1,men produced more
3,1,produced more than
3,1,than they and
3,1,they and their
3,1,and their families
3,1,their families could
3,1,families could consume
3,1,could consume and
3,1,consume and their
3,1,and their accumulated
3,1,their accumulated capital
3,1,accumulated capital would
3,1,capital would employ
3,1,would employ shoemakers
3,1,employ shoemakers and
3,1,shoemakers and storekeepers
3,1,those businessmen in
3,1,businessmen in turn
3,1,in turn would
3,1,turn would support
3,1,would support a
3,1,support a few
3,1,a few industrialists
3,1,few industrialists who
3,1,industrialists who would
3,1,who would begin
3,1,would begin the
3,1,begin the cycle
3,1,the cycle again
3,1,cycle again by
3,1,again by hiring
3,1,by hiring other
3,1,hiring other men
3,1,other men just
3,1,rather than remaining
3,1,than remaining small
3,1,remaining small and
3,1,small and simply
3,1,and simply protecting
3,1,simply protecting property
3,1,protecting property lincoln
3,1,property lincoln and
3,1,lincoln and his
3,1,and his fellow
3,1,his fellow republicans
3,1,fellow republicans argued
3,1,republicans argued the
3,1,argued the government
3,1,the government should
3,1,government should clear
3,1,should clear the
3,1,clear the way
3,1,the way for
3,1,way for those
3,1,bottom of the
3,1,of the economy
3,1,the economy making
3,1,economy making sure
3,1,making sure they
3,1,sure they had
3,1,they had access
3,1,had access to
3,1,access to resources
3,1,to resources education
3,1,resources education and
3,1,education and the
3,1,and the internal
3,1,the internal improvements
3,1,internal improvements that
3,1,improvements that would
3,1,that would enable
3,1,would enable them
3,1,enable them to
3,1,them to reach
3,1,to reach markets
3,1,when the leaders
3,1,the confederacy seceded
3,1,confederacy seceded to
3,1,seceded to start
3,1,to start their
3,1,start their own
3,1,their own nation
3,1,own nation based
3,1,nation based in
3,1,based in their
3,1,in their own
3,1,their own hierarchical
3,1,own hierarchical society
3,1,hierarchical society the
3,1,society the republicans
3,1,the republicans in
3,1,republicans in charge
3,1,charge of the
3,1,united states government
3,1,states government were
3,1,government were free
3,1,were free to
3,1,free to put
3,1,to put their
3,1,put their theory
3,1,their theory into
3,1,theory into practice
3,1,for a nominal
3,1,a nominal fee
3,1,nominal fee they
3,1,fee they sold
3,1,they sold farmers
3,1,sold farmers land
3,1,farmers land that
3,1,land that the
3,1,the government in
3,1,government in the
3,1,the past would
3,1,past would have
3,1,would have sold
3,1,have sold to
3,1,sold to speculators
3,1,to speculators created
3,1,speculators created state
3,1,created state colleges
3,1,state colleges railroads
3,1,colleges railroads national
3,1,railroads national money
3,1,national money and
3,1,money and income
3,1,and income taxes
3,1,income taxes and
3,1,taxes and promoted
3,1,and promoted immigration
3,1,finally with the
3,1,with the civil
3,1,civil war over
3,1,war over and
3,1,over and the
3,1,and the union
3,1,the union restored
3,1,union restored on
3,1,restored on their
3,1,on their terms
3,1,their terms in
3,1,terms in 1865
3,1,in 1865 they
3,1,1865 they ended
3,1,they ended the
3,1,ended the institution
3,1,the institution of
3,1,institution of human
3,1,human enslavement except
3,1,enslavement except as
3,1,except as punishment
3,1,as punishment for
3,1,punishment for crime
3,1,for crime an
3,1,crime an important
3,1,an important exception
3,1,important exception and
3,1,exception and in
3,1,and in 1868
3,1,in 1868 they
3,1,1868 they added
3,1,they added the
3,1,added the fourteenth
3,1,fourteenth amendment to
3,1,the constitution to
3,1,constitution to make
3,1,make clear that
3,1,that the federal
3,1,federal government had
3,1,government had power
3,1,had power to
3,1,power to override
3,1,to override state
3,1,override state laws
3,1,state laws that
3,1,laws that enforced
3,1,that enforced inequality
3,1,enforced inequality among
3,1,inequality among different
3,1,among different americans
3,1,in 1870 they
3,1,1870 they created
3,1,they created the
3,1,created the department
3,1,of justice to
3,1,justice to ensure
3,1,to ensure that
3,1,ensure that all
3,1,that all american
3,1,all american citizens
3,1,american citizens enjoyed
3,1,citizens enjoyed the
3,1,enjoyed the equal
3,1,the equal protection
3,1,equal protection of
3,1,protection of the
3,1,of the laws
3,1,the years after
3,1,years after the
3,1,civil war the
3,1,war the republican
3,1,the republican vision
3,1,republican vision of
3,1,vision of a
3,1,of a harmony
3,1,a harmony of
3,1,harmony of economic
3,1,of economic interest
3,1,economic interest among
3,1,interest among all
3,1,among all americans
3,1,all americans quickly
3,1,americans quickly swung
3,1,quickly swung toward
3,1,swung toward the
3,1,toward the idea
3,1,idea of protecting
3,1,of protecting those
3,1,protecting those at
3,1,at the top
3,1,the top of
3,1,top of society
3,1,of society with
3,1,society with the
3,1,argument that industrial
3,1,that industrial leaders
3,1,industrial leaders were
3,1,leaders were the
3,1,were the ones
3,1,the ones who
3,1,ones who created
3,1,who created jobs
3,1,created jobs for
3,1,jobs for urban
3,1,for urban workers
3,1,ever since the
3,1,since the party
3,1,party has alternated
3,1,has alternated between
3,1,alternated between lincoln's
3,1,between lincoln's theory
3,1,lincoln's theory that
3,1,theory that the
3,1,government must work
3,1,must work for
3,1,work for those
3,1,the bottom and
3,1,bottom and the
3,1,and the theory
3,1,the theory of
3,1,theory of the
3,1,of the so
3,1,so called robber
3,1,called robber barons
3,1,robber barons who
3,1,barons who echoed
3,1,who echoed the
3,1,echoed the elite
3,1,the elite enslavers
3,1,elite enslavers idea
3,1,enslavers idea that
3,1,government must protect
3,1,must protect the
3,1,protect the wealthy
3,1,during the progressive
3,1,the progressive era
3,1,progressive era theodore
3,1,era theodore roosevelt
3,1,theodore roosevelt reclaimed
3,1,roosevelt reclaimed lincoln's
3,1,reclaimed lincoln's philosophy
3,1,lincoln's philosophy and
3,1,philosophy and argued
3,1,and argued for
3,1,argued for a
3,1,for a strong
3,1,strong government to
3,1,government to rein
3,1,to rein in
3,1,rein in the
3,1,in the industrialists
3,1,the industrialists and
3,1,industrialists and financiers
3,1,and financiers who
3,1,financiers who dominated
3,1,who dominated society
3,1,dominated society a
3,1,society a half
3,1,a half century
3,1,half century later
3,1,century later dwight
3,1,later dwight eisenhower
3,1,dwight eisenhower followed
3,1,eisenhower followed the
3,1,followed the lead
3,1,the lead of
3,1,lead of democrat
3,1,of democrat franklin
3,1,delano roosevelt and
3,1,roosevelt and used
3,1,and used the
3,1,government to regulate
3,1,to regulate business
3,1,regulate business provide
3,1,business provide a
3,1,provide a basic
3,1,safety net promote
3,1,net promote infrastructure
3,1,promote infrastructure and
3,1,infrastructure and protect
3,1,and protect civil
3,1,protect civil rights
3,1,after each progressive
3,1,each progressive president
3,1,progressive president the
3,1,president the party
3,1,the party swung
3,1,party swung toward
3,1,swung toward protecting
3,1,toward protecting property
3,1,in the modern
3,1,the modern era
3,1,modern era the
3,1,era the swing
3,1,the swing begun
3,1,swing begun under
3,1,begun under richard
3,1,under richard nixon
3,1,richard nixon gained
3,1,nixon gained momentum
3,1,gained momentum with
3,1,momentum with the
3,1,with the election
3,1,election of ronald
3,1,of ronald reagan
3,1,ronald reagan in
3,1,reagan in 1980
3,1,since then the
3,1,then the party
3,1,party has focused
3,1,focused on deregulation
3,1,on deregulation tax
